Corpus,Label,ID,Quote Text,Response Text
GEN,notsarc,GEN_notsarc_0719,"Just because it can't be classified as bird or reptile doesn't mean that it's a ""link"". Where are the fosils showing it evolving from a bird or reptile? That's right, there are none.",It's possible that Archaeopteryx is not a direct descendant of modern birds but it's certainly not far from the line and it shares both avian and therepodian characteristics.
GEN,notsarc,GEN_notsarc_0720,"The Planned Parenthood Motto is ""EVERY CHILD A WANTED CHILD.'","If that's truly what the organization says, then it's a hypocrite of an organization."
GEN,notsarc,GEN_notsarc_0721,"Richard Leakey: ""If I were going to draw a family tree for man, I would just draw a huge question mark.""","And from this we are to infer that Leakey doubts human evolution? There is by now a huge variety of fossil hominids. If Leakey was admitting that it was difficult to be certain which were or were not directly ancestral to modern humans, this is no more than scientific honesty."
GEN,notsarc,GEN_notsarc_0722,"Any random change in a complex, specific, functioning system wrecks that system. And living things are the most complex functioning systems in the universe.",This is absurdity. I suppose then that medicine should wreak my body. How about viruses? Am I destroyed by them?
GEN,notsarc,GEN_notsarc_0723,Sounds contradictory to me!,"So what is your point? Are you claiming that the tenets of christianity are in doubt because the several thousand denominations hold contradictory views? Science proceeds by challenges and contradictions. Contradiction in science is not evidence of doubt but evidence of a field of advance. In religion, it is without question, a matter of the veracity of the ultimate truth. Which of the thousands of christian faiths hold the truth?"
GEN,notsarc,GEN_notsarc_0724,"..and that responsibility and accountability is on both famale and male that created "" the means"" to form the child.","Well, at least accoreding to your ""because I say so"" belief. The woman, of course, don't need to pay attention to your desire to control her own body in bondage to your particular brand of outraged morality."
GEN,notsarc,GEN_notsarc_0725,"Originally Posted by Galileo Why do people on the pro-gun side continuously try to oversimplify the issue? No one is really arguing that there would be zero murder without guns. The question is would there be less murders without guns. In developed nations with stricter gun laws there are less murders. At any rate, I don't think you can draw such conclusions based on one incident.",Your XXX-umption that is a poor attempt to certify a false delimma has long been answered. How many people have been killed in Africa with short handled hoes and machetes? Nary a gun amoungst them.
GEN,notsarc,GEN_notsarc_0726,"Then there is the argument that flaws in the death penalty lay with the judiciary system, not with the actual penalty itself. While anyone can accept that a “perfect” judiciary system would only send real murderers to death row, even if this were the case, it does not negate the problems mentioned before.","Well, what faults? You say that innocent people are sentenced to death far too often. Well, the death penalty does not sentence people, our judiciary system does. The death penalty is mearly a punishment. I will agree that some innocent people have been sent to death row, and when their innocence was discovered, they were released. A perfect judiciary system would not sentence innocent people, and would alleviate all problems with the death penalty. If we had a perfect system and no innocent person was ever sent to death row, we could take them directy from sentencing to a little room beside the courtroom containing a bed and a few drugs, put an IV in them, and carry out the sentence before the jurors got out of the courthouse. Of course, we know that our judiciary system is an imperfect thing, so we understand the need for appeals. "
GEN,notsarc,GEN_notsarc_0727,I live in Utah and every public school has a building on the grounds called the seminary.,"Actually, the Mormon seminaries aren't ""on the grounds,"" although they may be on an adjacent, privately owned piece of property. It would be unconstitutional for the seminaries to be on property owned by the school district. The children go to the seminary on released-time, which has been found to be constitutional (although I don't see how).Pertinent decisions about religious instruction and schools are:McCollum v. Board of Education (333 U.S. 203)Zorach v. Clauson (343 U.S. 306)McCollum found that religious instruction on school property is unconstitutional, while Zorach found that ""accommodating"" religious instruction by releasing students from school for that purpose was not."
GEN,notsarc,GEN_notsarc_0728,No one said he invented guns!,"Well then what the devil are you moaning about then? It's not like Browning shot King, or actually made the rifle that was used or anything like that. Hell it wasn't even a rifle made by the Browning company.There's absolutely no connection between the two for you to be bitching about."
GEN,notsarc,GEN_notsarc_0729,"Often abortion supporters convey their message as one of championing the cause of freedom of choice and resistance of the oppression of others values on women. Perhaps this should be posted as a poll but I wonder if this support for ""choice"" remains consistent.Do those who support the choice of abortion also support the choice to bear children? Do they abhor the imposition of the one child rule on the women of China for example? The woman's choice is restricted and the ideals of the government are imposed upon her. Do those here who support the freedom of choice of abortion denounce China's policies and support the freedom of choice of bearing children?There are also some areas in India where a person running for an elected office cannot have more than two children (there are obvious implications of this policy on what the makeup of the ruling government will be and how it will institute policy). Do those supporting the choice of abortion denounce this policy as a restriction of choice?Or do environmental and population concerns outweigh and assume more importance than the freedom of choice in the above examples?","Well, I can't speak for anyone else, but I support any choice that the woman wants to make. No, I don't support forced abortions anywhere, I don't support what's going on in China and India because they're still taking a choice away from the women.What I don't get is that many prolifers think that prochoicers are ONLY for the choice of abortion. All the prochoicers I know support any choice the woman feels right about making. For example, I was called a hypocrite because I'm prochoice and pregnant. The person said ""You're forcing others to abort while you carry to term."" I have NEVER forced anyone to do anything, nor will I ever. I've also never aborted...and many prolifers automatically assume that if one is prochoice they've aborted."
GEN,notsarc,GEN_notsarc_0730,Alex found exactly the same sequence of primes linked to the same series of biblical messages.,So?I look into the clouds and see a cow. Clouds aren't telling me to have a steak.
GEN,notsarc,GEN_notsarc_0731,"I don't see anyone protesting at this ""joke."" A good joke is at least based on some reality.","This joke is based on some reality, ""the conquest of the North Pole is traditionally credited to Anglo-American Navy engineer Robert Edwin Peary, who claimed to have reached the Pole on April 6, 1909.   Anyhow, not all jokes are completely true, how many stand up comedians have you heard??? If you were to nit pick every joke out there (being politicaly correct etc) there would be no jokes left!"
GEN,notsarc,GEN_notsarc_0732,"Funny how the truth so often tends to have an anti-Christian bias.If you can find something untrue in the article, point it out and proffer your evidence; otherwise... I didn't think posters were required to ""balance"" their opinions here.At least now we see what passes for ""moderation"" on this board. (That's right, folks: you can't put JPS on your ignore lists, 'cuz he's a ""moderator."" You know, like Glen Beck on ""fair and balanced"" Fox News.)","What would you know about fair and balanced?emoticonXCensoredI know a lot of truths about gays. Do you want me to start posting incessant threads pointing them all out?And I am the moderator for the formal debate forum, not the entire board. Want to debate me on the benefits of gays on society vs Christianity?"
GEN,notsarc,GEN_notsarc_0733,Well this is what i am saying. The probability of a and b in one organism i very low. And the probability of A and B in many generations is lower than just A. ,"Actually, if you look at the example I've given, that's false. The probability of A in one organism may be low, but the probability of A in some organism approaches 100% as the population and the number of generations gets larger. And if A is useful and comes to dominate the population, then the probability of an AB individual appearing then also tends towards 100%. In the example above, the chance of an AB mutant occurring, if A and B are substantially useful mutations, is almost a dead certainty. It would be amazing if they didn't stack. So saying that AB occurring is less likely than A is misleading at best, downright wrong at worst. Behe is clearly misapplying probability theory."
GEN,notsarc,GEN_notsarc_0734,"You mean what you got was an eye opening shocker into the world of leftist propaganda, and I can see that like a good sheeple you swallowed it hook line and sinker. Thankfully though, most people chose not to submit themselves to his brand of commentary and stayed away from the drivel you will so easily endorse because the movie tanked. Didn't you notice how empty it was in there for an opening weekend?",Actually Archie it was neither left nor right. he went after both democrat and republican and took a center tone to the entire issue at hand. Portraying the reality of the suffering of his hometown due to jobs leaving the US and the greed on wall street.
GEN,notsarc,GEN_notsarc_0735,"And if men strive together, and hurt a woman with child, so that her fruit depart, and yet no harm follow, he shall be surely fined, according as the woman's husband shall lay upon him; and he shall pay as the judges determine. But if any harm follow, then thou shalt give life for life",That is what it said. Now your website gives a false translation to this. It clearly is talking about if the unborn is harmed.Not to mention the numerous other quotes I gave you about how a person (in the Christian faith) is formed before conception! This shows that God has already created you. God also talks about how you can't kill a person he created. This is an easy concept to follow.I suggest if you wish to learn what the Bible says you read it and not take what a biased website has to say. Religioustolerance.org is a joke that misleads people into making God what they want him to be.
GEN,notsarc,GEN_notsarc_0736,"emoticonXIdea the baby belongs to GOD, the mother the dr. and any one else involved are condemned, yu see its called murder, purely in the first degree. emoticonXFrazzled",I think you are the same person as usa all the way and again.. you have no right to talk about murder because you murder the english language everytime you post.And no.. the baby does not belong to god because there is no baby and I don't know if there is a god or not. Btw.. I'm not going to incubate something in my body because of you think it's wrong because someone who may or may not exist said so.
GEN,notsarc,GEN_notsarc_0737,"(Oh, and I see you're still equating ""atheist"" with ""anyone who doesn't believe as I do"")",And I see you still flip back and fourth from being an atheist to not being an atheist.
GEN,notsarc,GEN_notsarc_0738,"It would be bad enough if it was just the teacher chewing gum and telling the students don't chew gum. But it doesn't stop there. The teacher makes the rule no gum chewing in class. Then later that same day she instructs Billy and Sally to chew gum. Johnny sees this and decides to chew gum too, thinking that its ok. Of course, he gets expelled from school for breaking the rules. In this case the teacher isn't just breaking her own rules, she also commands some of her students to break the rules as well, yet still penalizes those who break the exact rule if they weren't commanded to do so.","Those who set the rules can do with them as they please. It isn't illogical nor hypocritical. It IS illogical to assume you can chew gum if the rule is ""you cant chew gum"" and the teacher allows one student to chew gum."
GEN,notsarc,GEN_notsarc_0739,"I, personally, believe in the theory that since many things in nature make no sense without God, he created the universe.","Pandion has already pointed out that this isn't a theory, it's a mode of wishful thinking. More damagingly, however, if you examine it for more than a moment it doesn't even fulfill the role you give it. You say 'many things in nature make no sense without God', but how do god's origins and nature make sense? Where did he/she/it spring from? All you do by invoking god as an 'explanation' is push the problems one step further back. The god hypothesis may look like an explanation, but it is not."
GEN,notsarc,GEN_notsarc_0740,"Here you reveal exactly what I've just spoken of--you assume that science and the scientific method equates to, is synonymous with, materialism/mechanism. It most certainly is not. Nor is the accompanying assumption, i.e., that any science which does not strictly adhere to materialust/mechanist assumptions, is not, and cannot be, real science. Equally untrue.","And here you reveal your prediliction for reading what you want to see into the words of others. I described materialism embracing new forces and phenomena which have withstood the rigors of the scientific method. I explicitly described science as a methodology, not a philosophy. You are wrong about me, WW, and the longer you pretend otherwise, the more time you're going to waste on strawmen and the more chances I'm going to get to make your arguments look silly. It's up to you. Argue with me, or argue with the person you want me to be."
GEN,notsarc,GEN_notsarc_0741,"Rubbish, there are many that argue otherwise. The life of twins can be viewed as starting at the moment the zygote/ embryo splits for example.The reality though is there is no single point at which a human life begins: the moment the egg and sperm form, the moment of conception, first division and implantation, the moment the heart starts to beat, the moment of birth etc all mark stages in the formation of a new life.","oh yeahrubbish rubbish,scientifically speaking, human life (using a most bsic term) begins at conception. the twins exist as two seperate entities the moment each contains the individual human dna. seems to me you better be certain when it begins before you go around ending it. if you are driving at night an you ""think"" you might see a person ahead in the middle of the road you are hopefully not gonna drive over that person. Instead that uncertainty should lead you to stop. If you dont like that example, consider a hunter who is unsure what is in the bushes."
GEN,notsarc,GEN_notsarc_0742,"I have read the opinions and conclusions reached in several internet entries and I can see how they would largely persuade someone to think that the side-by-side dinosaur and human prints in stone do not exist. However, before you reach a personal conclusion, I would really recommend you visiting the site. Awe is not strong enough to describe the feeling that overcomes you when you personally witness this. I have been there and felt the chill when I saw what could only be prints of very old humans co-existing with dinosaurs. There is hardly a rebuttal that works when one is personally exposed to such an odd and even eerie site. The heel marks are clear as are the arches and in many instances, the toes. Before the naysayers offer a rebuttal, I think a visit to the Paluxy River around Glenrose might be in order. When you do, I think you will agree that there really is nothing like it. You might even revise your opinions regarding order and origins of life.",Sounds pretty neat. I've never been there but I'll keep it in mind for a road trip some time.So you are of the belief that dinosaurs and man lived at the same time? I know that there are people who believe in this but I don't come across them very often. So what information do you have to share with us about this idea?
GEN,notsarc,GEN_notsarc_0743,"  There are quite a lot of other differences between modern human and neaderthals other than just 'brain size'.Well, right... neanderthals were short and stocky and big-boned...","Among other things, generally adaptions to a colder environment.    As for your theory as a whole, doesn't the whole 15, 000 year gap between the extinction of the Neanderthalls and the development of farming (particularly the grains youre talking about)."
GEN,notsarc,GEN_notsarc_0744,"It does mean they are all the same, concerning mathematics.","So when you're doing math, you're an atheist? Of course not. Just because there is overlap doesn't mean that the two views are identical."
GEN,notsarc,GEN_notsarc_0745,"This discussion is kind of unrelated to abortion because a link between abortion being wrong and someone not helping another in need doesn't exist. If you believe thief is wrong you don't have to become a police officer to show this.To answer your question...who knows, identifying the true problem is the start.","No one mentioned helping or not helping people here, or even dealing with the consquences of pregnancy at all. Its more;'If abortion were banned, what measures or research would you suggest to reduce the pressure for people to have illegal ones or unwanted pregnancies'."
GEN,notsarc,GEN_notsarc_0746,"No, you're spreading false information. People interested in the truth try to avoid this. Those given to emotional rhetoric don't mind one bit if it suits their agenda.","Just like the Brady Campaign. Often when trying to paint concealed carry holders as dangerous individuals, most instances they cite either never had a concealed carry permit to begin with, or the matters of the case were instances that lacked mens-rea and weren't crimes to begin with."
GEN,notsarc,GEN_notsarc_0747,"Evolutionists have taught for decades that the second law of thermodynamics—the entropy principle that things naturally decrease in complexity rather than increase—poses no barrier to evolution. Their claim is that while there is an overall downhill trend in nature, uphill innovations can occur locally in a system if abundant energy is available. Specifically the sun's energy provides all that is necessary to transform inorganic chemicals into a living cell and eventually into people. All that is necessary is an open system and abundant energy, especially the sun's energy. If complicated living organisms can be created in this way, certainly something not nearly so complicated as a house could be produced. Especially a solar-powered house!",That's obviously not what is said. The sun's energy is not claimed to be a mechanism that makes order of disorder. What it does do is override the tendancy within the 2LoTD where total usable energy in a system decreases.
GEN,notsarc,GEN_notsarc_0748,"I wouldn't say one can't be a Christian if they support abortion but I find it really hard to understand how one justifies or rectifies it with the Bible or their faith. Ultimately their are responsible to God for what they believe and how they advise others on what to do in a situation based on that belief. I know that one of the things God HATES and there aren't many things mentioned in the bible that He hates, one of the things is the shedding of innocent blood. If God HATES such a thing then I certainly do not want to support it. I don't know what could be more innocent than an unborn child. I did a bit of research on abortion & the bible a few years ago, here is a collection of what I found - Abortion & The Bible","Can we get away from quoting 5 year old posts? Seriously, if you don't take the time to actually read the thread why should I respond to your post?"
GEN,notsarc,GEN_notsarc_0749,In my post I presented several reasons as to why they should have changed...everything from a changed environment down to genetic drift.,"They have changed. For example, ancient examples of coelacanth were shallow water species, while the modern coelacanth is a deep marine species (actually, two or three species). And the differences are enough to put them in different families.By the way, ark guy, what do you know about taxonomy?"
GEN,notsarc,GEN_notsarc_0750,"where do concepts come from when all that exist is matter, we know concepts are outside and are not dependent on matter or experence, or being discovered (if we did not discover them they would still exist)how can matter bring about something that is not matter","Logical truths do not come from ""somewhere"", your question makes as much sense as ""What time is a moose?"".You do not appear to have read my post at all, variously repeating what I have said and addressing things I did not say."
GEN,notsarc,GEN_notsarc_0751,"While ALL gods can not be shown to exist, it can be pretty conclusively shown that certain gods do not exist. For example, pretend there was a religion...",Obviously that is the case. We cannot simply say that a certain God exists and have it be so.
GEN,notsarc,GEN_notsarc_0752,"asahi.com????????Unloaded rifle on TV triggers controversy - EnglishOTSU, Shiga Prefecture--Given this nation's strict gun control law, were police overreacting when they swooped on a TV broadcaster that had allowed a celebrity to handle a hunting rifle during a live broadcast?The Shiga prefectural police insist they were perfectly within their rights, but TV networks are outraged, citing the fact the weapon was not loaded.The incident stems from a show aired Jan. 17 by Biwako Broadcasting Co. Almost four months later, police mounted a search of the premises and confiscated a dozen items, including a script and a DVD of the show.Critics accuse the police of being overzealous and question their motives, but law enforcement officials remain unrepentant.Shiga prefectural police regard the incident, in which a hunter with a gun permit allowed TV personality Noburo Harada, 57, to momentarily handle the rifle during the show, as a serious breach of a law concerning the storage and management of firearms.So much so, in fact, that on June 12, the prefectural police referred the case to prosecutors. As a result, the hunter, aged 49, along with a 60-year-old TV producer and a 37-year-old director of the show, could face charges of violating the swords and firearms control law.Police did not pursue a case against Harada even though he briefly handled the weapon. Police argued that he did not actually ""possess"" the rifle because the hunter handed it to him in an unscripted moment during the broadcast.Police justified their search on grounds that they needed to determine if the law concerning the storage and management of firearms had been broken.The show, called ""Tokimeki Shiga'S,"" is broadcast one Saturday a month. In the show, Harada visits various locations in the prefecture as a travel guide.The program in question was set in Yogo, where Harada and other cast members were served a pot of wild boar meat. The hunter who had killed the boar appeared in the scene. He offered the unloaded weapon to Harada and asked,""Do you want to hold it?""Harada held the rifle and commented, ""It's heavy, isn't it?"" adding, ""Not everybody has a chance to hold it, right?""He held the firearm for six seconds and then gave it back.Biwako Broadcasting says the scene in which the hunter handed over the rifle was not in the script and was improvised.The TV crew decided to display the rifle on the show after the hunter told the director he had no problem with the idea at a preliminary meeting.The prefectural police began their investigation after a complaint by a viewer.The intervention by the police flabbergasted Harada and employees of other TV stations.""I never could have imagined anything like this,"" Harada, a former member of the male comedy duo Anonenone, told reporters after he was questioned by police on June 2. ""I was stunned.""Akihiko Ito, head of the TV station's programming department, said the station would cooperate with police, but defended Harada's actions.""We consulted our lawyers, and it is hard to believe that touching a rifle for about six seconds is equivalent to possessing it,"" he said.A spokesperson with a TV station based in Osaka sharply criticized police.""They should have at least asked (Biwako Broadcasting) to cooperate voluntarily,"" a spokesperson said. ""From a common sense standpoint, we cannot even comprehend what the police were thinking.""An employee at another TV station was also critical.""If we, for example, were to produce a program about a knife shop and an actor picked up a large knife, would the police investigate us, too?"" the employee asked. ""Such an overreaction would be intimidating toward people trying to do their jobs. This would ultimately undermine viewer interest in programming.""But police say they don't understand what all the fuss is about. They say the media has, by focusing on the celebrity angle, blurred the facts in the case.A senior official with the Shiga prefectural police said the real issue is not that Harada briefly held the rifle, but whether bringing the rifle to the live broadcast was appropriate in terms of ""storage and management.""An explanation for the police tactics may lie in the revised gun control law, which took effect in January.The law was tightened after a 37-year-old man in Sasebo, Nagasaki Prefecture, shot and killed two people and wounded six in December 2007. The man, known for erratic behavior, committed suicide after the shooting.The incident called into question whether existing regulations regarding gun permits and firearm storage were adequate.""I believe the hunter who handed the rifle to the actor and the TV crew lacked an awareness of the firearm's potential danger,"" another police official said.According to the National Police Agency, police can file a case against anybody if he or she, with criminal intent to kill or injure people, possesses a weapon for even a second.A case can be built based not on the length of time of possession, but on the purpose of possession, the presence of criminal intent and whether the suspect tricked or maneuvered the gun owner.The Shiga prefectural police justify the raid on the grounds that they had to find out how it was possible to bring a gun to the show.By transporting the gun to the show, the hunter may have violated the rules under which he was granted a gun permit, police asserted.They defended questioning Harada and the crew as crucial to ferreting out the real issue--did those involved in the program improperly store and manage the weapon?Takaaki Hattori, professor of media law at Rikkyo University in Tokyo, says that police went too far.""The way the police conducted their investigation is not convincing. I sense they were trying to use the media to sell the public on the revised gun control law,"" he said. ""They should have been more cautious about the exercise of power by public authorities.""But he also said the broadcaster could have been more prudent.""The TV station should consider whether it was absolutely necessary to use a gun in making the show. The gun owner may have been primarily responsible, but the broadcaster is also to blame for lacking awareness of the law.""Takaaki Matsumiya, professor of criminal law at Ritsumeikan University School of Law in Kyoto, disagrees that the TV station or the hunter were in any way culpable and lays the blame on the authorities.Citing a precedent set by the Tokyo High Court in June 1967, he said: ""The high court decided that the act of touching a handgun for dozens of seconds by a man brokering the sale of a handgun during the transfer did not constitute 'possession,'"" he said. ""There have been no precedents to alter that interpretation. Harada did not 'possess' it (during the show).""Matsumiya also defended the hunter who brought the rifle to the set.""When the precedent concludes that a person 'has no legitimate reason' for bearing and carrying a firearm, it assumes that he or she was going to do harm or ran a risk of doing harm,"" he said. ""It is obvious that was not the case under these circumstances.""(IHT/Asahi: July 2,2009)Now then, what's all this bull**** about how other industrialized nations are better off with regard to guns when compared to America? I don't see such being the case, do you? If you can't even touch a gun that somebody hands you to examine without breaking the law, that is a serious violation of human rights and everything else.How can Japan be so much better off than we are, if it's a crime for somebody to hand you a rifle to look at but not to keep; especially when it's unloaded!?",A taste of what could be our future if the left has its way.
GEN,notsarc,GEN_notsarc_0753,"Oh it's no mistake Montalban. I, unlike you, am quite clear in my arguments, and have a direction and a goal. We can take your other definitions of creationism one at a time, thank you very much.","What do you mean by other definitions? Before you stated ""Creation is...."" thus it is implicit in this that you are arguing against a single homogonous construct. And it's embarrassing for you to realise that there's actually as much variance of opinion in this, as in evolution."
GEN,notsarc,GEN_notsarc_0754,"This is what it has come down to. The scientific world is in sad, sad shape. It's pathetic, really.....yet all you anti-intellectuals will soak it up like a sponge.","Do you want to explain what you think the problem is? You're going to see a much larger change if you start fiddling with the controls than if you were replacing bases within the protein coding sequence - a lot of those wouldn't change anything in the protein, and a lot of the changes to the protein wouldn't have a significant effect either."
GEN,notsarc,GEN_notsarc_0755,"Science helps those who seek to understand God in a more profound way, to learn about the intricate and complex unfolding of His creation.",And science helped Stenger write his book. How can the same subject make a stronger case for both of two completely opposing viewpoints?   another
GEN,notsarc,GEN_notsarc_0756,I AM interested in what Supersport thinks about how his ideas will get wider respect and how he thinks this will change our society.,"That's certainly your right, but supersport is interested in hawking a religious agenda, not a scientific one. He may want it disguised as a scientific one, but a perusal of his posts here bely that desire."
GEN,notsarc,GEN_notsarc_0757,1)Reptile develops feathers. They offer reduced protection. They itch. Rustle in the bush. Feathers devolve.,They do not. They offer increased thermal protection and thus make a greater range of habitats possible. Feathers also offer increased protection from attack. They are so good that several native American cultures were known to make armor from feathers. They absorb and spread impact quite well.Feathers don't itch and they don't rustle in the bush.Do you have an answers that aren't examples of shallow thinking?
GEN,notsarc,GEN_notsarc_0758,1) All organisms tend to produce more offspring than can possibly survive.,False and that doesn't invalide evolution given how it's a misrepresentation of one of the statements in the theory.       Gould can take his comments and shove them up his ***.
GEN,notsarc,GEN_notsarc_0759,"And what type of objectivist views do you have toward gay issues if I may ask?I'm assuming gay issues may seem irrelevant since they probably don't pertain to you well, cause your not gay....","There are no objective reasons to condemn gays. Marriage is not a matter of state and so it is meaningless to argue whether a state should recognize it.My advocating of perfect liberty allows no contradictions or exceptions, believe me I have lost alot of support from conservatives for this, perhaps even gays if one really applied it to all extremes."
GEN,notsarc,GEN_notsarc_0760,"""Among the criticisms of Kettlewell's original predation experiments (and these were first raised by Kettlewell, himself) is that the numbers of moths he released on trees created artificially high densities, and that the moths were put onto the trunks of trees which may not be where they actually pass the day exposed to predators. ""[and in fact, at best only a miniscule and negligible fraction of the total wild moth population has ever been observed to do this.--ww]","And only a ""miniscule and negligible fraction of the total wild moth population"" has even been observed resting anywhere else. Despite my explanation of his mathematical misleading, wabbit continues with it.Some of you with better short-term memory might remember that I stated that there is little debate that many of Kettlewell's experiments were imperfect. wabbit has posted some excerpts to this effect, but really, all we need to do here is realize that wabbit has quote mined to his little heart's content. Here's a portion he purposely excised:"
GEN,notsarc,GEN_notsarc_0761,"There are many scientists that say this is true, but there are many more that say that it isn't","Some references please? In general, it seems that most climatologists agree that severe weather systems will occur more frequently with an increase in average global temperature. (ref:http://www.grida.no/climate/ipcc_tar/wg2/061.htm#1434)"
GEN,notsarc,GEN_notsarc_0762,"""If men strive, and hurt a woman with child, so that her fruit depart from her, and yet no mischief follow: he shall be surely punished, according as the woman's husband will lay upon him; and he shall pay as the judges determine. And if any mischief follow, then thou shalt give life for life."" - Ex 20:22-23this suggests that when an abortion occurs, the one responsible will be punished, but not by death unless the woman is killed. even the bibles says that the mother's life is more important than the fetus.","This applies only when men strive...that is fight. If a man ""Accidently"" hits a woman while in a fight and causes her to lose her child then all he has to do is pay a fine. But if he keeps fighting and hurt other people he gets killed. Even in the Bible you dont get punished so severly on accidents."
GEN,notsarc,GEN_notsarc_0763,And it takes this long for the obvious to be said...http://story.news.yahoo.com/news?tmp...s/gay_marriage,This is a push to promote lawlessness. The San Francisco fiasco is the prime example. People with certain agendas are refusing to follow the laws. This is a devastating precedent for our Nation.
GEN,notsarc,GEN_notsarc_0764,An intelligent designer would design a system to produce the product as easily as possible.,"With regard to this statement you have to consider:1. How can anyone know what product an ""intelligent designer"" wanted.2. Even from the example of life on Earth we can clearly see there is nothing easy at all about the path life has taken over the millenia.But I think it is possible to hold your position, although it can be a tricky one by virtue of the entrenchment of opinions that has occured in the religion science debate- due to the less than pragmatic attiudes of some of the participants."
GEN,notsarc,GEN_notsarc_0765,"""We've got a major problem and it's not with the legislature, it's with the courts,"" Cuccinelli said. ""Because of these sorts of rulings . . . we get a bunch of judges that want to write their own policy into the Constitution.""","Well, one person got it right...where in the constitution does it say something about health having to be protected?"
GEN,notsarc,GEN_notsarc_0766,But I do take offence at you characterizing my ability to reason logically and to think with some originality as being nothing more than 'manipulation' and sophistry.,"The value of logical reasoning is dependent upon your axioms. Highly religious people are no less capable of reasoning logically than anyone else - but the unshakeable axiom that their personal version of god really exists enters into every equation. For you, one axiom is the existence of Vitality; volition made quantifiable, and the other is that darwinian evolution must be wrong and worthless in every respect.There is no logical reason for you to deride NS the way you do; it's an integral part of any evolutionary theory that seeks to explain the big picture of how the organisms we see around us came to be; the occurrence of mutations, volitional or otherwise is not enough on its own. But your axioms prevent you from incorporating it into EAM and getting on with your life."
GEN,notsarc,GEN_notsarc_0767,"omegamon_x said something in another thread that that raised some questions in my mind: mainly: why? specifically, why worry about the threat of potential harm from criminals? statistically, the risk of such is relatively low compared to, say,  the leading killer in the developed world. you face a much greater threat of potential harm from that than at the hands of a criminal. are you as adamant about eating healthy as you are about the need to have a gun? the fact is, we all constantly face the threat of potential harm every minute of every day. risk is a part of living. i would like to know why guns specifically are needed to mitigate the risk of being the victim of a crime, when other methods (better locks, alarms, non-lethal weapons like pepper spray and tasers) can be effective.","I think a more telling question would be, why the hell would you rather feel constantly threatened than feel safe? It seems completely idiotic to me.   Smiley"
GEN,notsarc,GEN_notsarc_0768,So you don't support Connecticut passing a civil union law?,"Why can't you answer questions directly?anyway, I support ct in passing civil unions or marriage lite as I like to see it, but It doesn't confer equality. If it is really equ8al than it would be marrige. Reason beinbg portablity ( irealize you think that some day we might have that, but we don't so far and we cannot ccontrol other countries who may have gay marriage but not cilvil unions and may not recognize civil unions but recognize marriage.)If it is good for straight couples, it should be equally good for all couples. . No one is more superior. Everyone should be equal. Marriage for all is equals."
GEN,notsarc,GEN_notsarc_0769,"More than 350 people are the victim of knife assaults every day in England and Wales, the latest crime figures have revealed.Last night a teenager in Lambeth, London, became the latest victim of the stabbing epidemic, dying in hospital after a frenzied attack.Almost 130,000 attacks involved knives last year - equivalent to one every four minutes - according to the annual British Crime Survey.This figure does not include the tens of thousands of assaults against under-16s.","And then there's this:Alarm at routine patrols by armed police - Crime, UK - The Independent"
GEN,notsarc,GEN_notsarc_0770,"Some people attempt to explain unknown causes in nature by God's direct intervention. This has been called, ""the God of the gaps."" While God could certainly intervene in the natural process (called a miracle), to make God responsible for common natural phenomena means that as each scientific discovery finds a natural explanation of what was previously attributed to God, the direct intervention of God becomes unnecessary. That is, as the gaps in knowledge become smaller, the God of these gaps becomes correspondingly smaller. People with this mentality see science as a threat to their faith. Obviously, were such a view held by the founders of modern science, there would have been no incentive to find answers to the natural phenomena. Understanding these natural phenomena as secondary causes, places God above them where increased ability to explain how they occur not only does not ""decrease"" God, but adds wonder to His creation."" http://www.leaderu.com/offices/o_hel...dor_faith.html","And depending on what human is ""finding the answers"" it can unfortunately cheapen and deny many central Biblical teachings."
GEN,notsarc,GEN_notsarc_0771,Many who voted for this said as much. They're hoping that in a few years gays will actually get full rights. We can only hope.,"That's good. You're right, all we can do is hope and pray (I pray for things like this every day, and in a way, God has answered my prayer in this case)."
GEN,notsarc,GEN_notsarc_0772,The flood opened waters of the deap splitting the contenints and begining the drift.,"And melting the entire surface of the earth and boiling the oceans. Even creationist who propose the nonsense that you spout admit that they have no way to explain where the heat went. In an effort to answer where the water went, they encounter the problem of explaining where the heat went."
GEN,notsarc,GEN_notsarc_0773,"Said repeal would have to be signed by the President, right? I trust you haven't forgoten who currently holds that position, or how likely his signature would be?","You may have missed the context from the other thread I referred to.The point I made is that the unlikeliness of a Presidential signature did not stop Senator Obama from voting in favor of a required Iraq troop withdraw timetable. The promised veto threat didn't matter in this instance. He was ""standing on principle."" Well, same would apply for his newfound views disfavoring DOMA as well in my view."
GEN,notsarc,GEN_notsarc_0774,I think a lot of people are uncomfortable dealing with this issue so they choose to focus a lot on personal self defense against criminals instead of what the Second Amendment is mainly or solely about.,It hasn't been proven that the Second Amendment is solely about tyrannical governments and not about dealing with violent criminals.
